Date,country,Grocery & pharmacy,Parks,Residential,Retail & recreation,Transit stations,Workplace
2020-03-18,Thailand,-2.253,-15.817,6.533,-11.651,-23.358,-12.851
2020-03-18,Turkey,3.995,-25.605,10.071,-34.288,-30.415,-22.054
2020-03-18,United Kingdom,22.051,-0.135,9.733,-19.201,-31.832,-20.994
2020-03-18,United States,9.198,6.388,12.2,-22.282,-29.364,-29.632
2020-03-18,Uruguay,-17.748,-64.492,14.833,-50.583,-44.726,-19.531
2020-03-18,Zambia,-3.218,-0.038,2.25,-3.077,-8.145,7.834
2020-03-19,Aruba,-22.26,-36.3,28.516,-55.115,-42.738,-50.8
2020-03-19,Australia,26.421,-10.88,5.292,-9.16,-20.68,0.251
2020-03-19,Belarus,6.607,12.877,1.227,-2.779,-3.222,1.382
2020-03-19,Belgium,-19.9,-15.383,25.367,-69.962,-63.965,-57.874
2020-03-19,Bosnia and Herzegovina,-11.991,6.968,11.851,-56.242,-36.07,-37.683
2020-03-19,Brazil,2.921,-33.299,9.699,-33.297,-28.545,-13.52
2020-03-19,Bulgaria,-25.971,-16.678,16.915,-54.656,-50.378,-43.459
2020-03-19,Cambodia,-13.349,-18.788,8.915,-25.376,-37.864,-13.762
2020-03-19,Canada,3.748,15.129,17.032,-35.09,-50.906,-41.968
2020-03-19,Chile,-11.893,-48.803,17.836,-47.226,-38.706,-24.336
2020-03-19,Colombia,3.09,-27.861,12.352,-33.773,-31.918,-25.77
2020-03-19,Croatia,-7.497,13.281,14.411,-47.993,-49.312,-38.239
2020-03-19,Czechia,-21.101,-10.1,19.602,-66.206,-57.509,-42.9
2020-03-19,Denmark,-20.235,69.443,19.747,-40.06,-58.571,-54.906
2020-03-19,Ecuador,-59.873,-74.777,35.686,-80.801,-80.146,-77.807
2020-03-19,France,-41.911,-55.993,31.424,-82.58,-77.582,-69.63
2020-03-19,Gabon,-7.24,-4.996,8.865,-18.18,-20.981,-11.399
2020-03-19,Germany,-0.981,18.894,13.05,-42.406,-44.636,-32.592
2020-03-19,Greece,-16.033,-22.507,20,-64.905,-59.365,-49.056
2020-03-19,Guatemala,-26.885,-39.36,23.668,-55.877,-65.979,-46.691
2020-03-19,Honduras,-48.116,-48.864,27.482,-77.271,-69.841,-70.547
2020-03-19,Hungary,-4.326,0.678,15.983,-39.461,-41.887,-38.188
2020-03-19,Indonesia,-3.966,-15.562,8.574,-14.736,-25.188,-17.108
2020-03-19,Iraq,-36.953,-41.049,18.331,-60.961,-56.585,-46.949
2020-03-19,Italy,-43.279,-73.098,30.519,-79.016,-77.735,-62.391
2020-03-19,Japan,5.364,18.942,2.922,2.619,-13.145,-9
2020-03-19,Kenya,-1.818,-15.967,8.943,-9.374,-4.934,-14.549
2020-03-19,Laos,-0.217,-3.747,3.644,-11.294,-13.383,6.722
2020-03-19,Latvia,-11.157,15.629,13.93,-30.641,-37.316,-37.813
2020-03-19,Lithuania,-26.085,32.531,19.303,-55.154,-50.704,-48.571
2020-03-19,Luxembourg,-25.212,-36.128,27.771,-75.563,-61.735,-66.196
2020-03-19,Malta,-26.136,-20.406,27.445,-64.63,-47.053,-66.377
2020-03-19,Mexico,0.889,-16.219,6.706,-15.964,-20.637,-12.717
2020-03-19,Mozambique,-2.109,-4.161,-2.83,-6.409,-4.402,17.829
2020-03-19,Netherlands,1.265,12,17.825,-39.215,-59.613,-46.417
2020-03-19,New Zealand,19.056,-29.826,2.921,-9.683,-13.08,11.54
2020-03-19,North Macedonia,-13.314,-13.118,15.541,-55.181,-46.891,-42.929
2020-03-19,Norway,-12.243,23.47,20.327,-44.379,-55.551,-52.149
2020-03-19,Papua New Guinea,3.394,-7.85,10.884,-5.303,-10.99,12.662
2020-03-19,Poland,-23.764,-2.995,17.101,-52.249,-53.841,-39.651
2020-03-19,Qatar,-16.256,-22.936,18.343,-44.316,-42.149,-21.712
2020-03-19,Romania,-18.986,-14.501,11.843,-43.207,-43.188,-35.435
2020-03-19,Singapore,-1.322,-2.452,11.851,-12.813,-18.879,-15.443
2020-03-19,Slovakia,-24.259,3.658,20.883,-69.185,-60.455,-51.201
2020-03-19,Slovenia,-42.394,-5.28,23.162,-73.983,-56.743,-54.297
2020-03-19,South Africa,-4.451,-10.792,8.67,-15.221,-18.486,-12.477
2020-03-19,South Korea,-9.784,2.618,8.549,-25.644,-22.125,-6.91
2020-03-19,Spain,-52.282,-75.772,29.727,-86.452,-78.702,-67.158
2020-03-19,Sweden,-2.38,26.609,11.211,-23.529,-35.445,-27.463
2020-03-19,Tanzania,4.896,-2.332,2.386,-6.926,4.1,-8.502
2020-03-19,Thailand,-5.441,-17.8,7.592,-15.337,-25.798,-14.215
2020-03-19,Turkey,-2.334,-28.366,12.414,-39.996,-36.782,-24.724
2020-03-19,United Kingdom,22.789,0.87,11.267,-21.492,-35.898,-25.607
2020-03-19,United States,6.845,2.633,14.101,-26.778,-33.896,-32.703
2020-03-19,Uruguay,-21.328,-66.638,16.681,-55.369,-48.312,-26.038
2020-03-19,Zambia,-1.025,-2.633,2.504,-2.455,-6.028,5.977
2020-03-20,Aruba,-7.716,-41.65,23.104,-53.814,-44.533,-40.683
2020-03-20,Australia,20.608,-10.973,5.687,-11.347,-22.189,-0.035
2020-03-20,Belarus,9.664,19.152,1.148,-2.901,-2.236,0.555
2020-03-20,Belgium,-24.146,-40.743,29.611,-78.054,-69.813,-61.525
2020-03-20,Bosnia and Herzegovina,-19.091,0.681,13.133,-60.79,-42.958,-38.978
2020-03-20,Brazil,-0.714,-44.003,12.468,-43.629,-36.176,-20.415
2020-03-20,Bulgaria,-25.499,-21.13,17.115,-55.788,-50.059,-42.659
2020-03-20,Cambodia,-14.504,-20.916,9.761,-27.737,-40.491,-14.502
2020-03-20,Canada,-3.046,0.156,19.295,-40.819,-53.563,-44.433
2020-03-20,Chile,-21.355,-53.52,21.554,-54.097,-44.963,-29.775
2020-03-20,Colombia,-19.485,-45.579,20.878,-53.059,-51.338,-41.665
2020-03-20,Croatia,-18.704,4.708,17.162,-62.811,-54.824,-43.221
2020-03-20,Czechia,-17.889,-26.88,21.207,-67.996,-59.591,-43.121
2020-03-20,Denmark,-21.752,76.68,20.007,-42.526,-60.856,-54.081
2020-03-20,Ecuador,-59.823,-76.826,39.28,-82.172,-81.708,-78.366
2020-03-20,France,-42.834,-63.541,34.608,-83.152,-79.865,-70.335
2020-03-20,Gabon,-7.798,-10.413,10.326,-20.773,-26.215,-10.945
2020-03-20,Germany,-4.356,-7.152,15.217,-50.594,-50.707,-35.346
2020-03-20,Greece,-13.424,-25.623,21.612,-66.427,-60.371,-49.649
2020-03-20,Guatemala,-29.513,-43.455,25.619,-58.844,-69.411,-47.896
2020-03-20,Honduras,-59.834,-56.517,30.655,-82.2,-76.148,-72.758
2020-03-20,Hungary,-12.858,-8.443,16.997,-44.144,-44.155,-38.811
2020-03-20,Indonesia,-6.416,-20.522,9.702,-18.495,-29.982,-17.581
2020-03-20,Iraq,-39.975,-44.451,15.532,-63.403,-58.304,-33.553
2020-03-20,Italy,-41.568,-76.698,31.593,-80.008,-78.312,-63.076
2020-03-20,Japan,6.236,31.45,11.931,5.767,-27.025,-35.234
2020-03-20,Kenya,-3.824,-16.278,9.933,-13.24,-8.049,-14.063
2020-03-20,Laos,-0.19,-5.158,4.883,-13.489,-10.382,2.915
2020-03-20,Latvia,-13.191,10.997,14.634,-32.956,-38.934,-36.906
2020-03-20,Lithuania,-17.413,22.664,20.144,-60.362,-51.809,-48.228
2020-03-20,Luxembourg,-31.425,-43.132,31.649,-79.547,-67.018,-69.449
2020-03-20,Malta,-18.465,-32.975,27.208,-62.988,-48.885,-60.024
2020-03-20,Mexico,-2.387,-21.464,8.67,-21.655,-24.892,-14.076
2020-03-20,Mozambique,2.701,-5.097,-2.66,-6.596,-3.538,18.72
2020-03-20,Netherlands,-2.32,-1.422,18.27,-43.969,-60.219,-43.788
2020-03-20,New Zealand,15.411,-36.261,4.821,-12.261,-19.065,9.679
2020-03-20,North Macedonia,-21.349,-20.19,17.491,-58.372,-51.724,-38.697
2020-03-20,Norway,-11.855,36.713,20.385,-44.437,-54.442,-50.812
2020-03-20,Papua New Guinea,4.735,-9.686,12.075,-6.854,-10.954,12.905
2020-03-20,Poland,-23.978,-24.048,18.564,-55.322,-57.038,-38.505
2020-03-20,Qatar,-27.178,-34.697,17.1,-53.52,-49.134,-23.179
2020-03-20,Romania,-18.06,-18.529,11.439,-45.855,-42.776,-28.414
2020-03-20,Singapore,-4.315,-5.169,13.792,-11.473,-20.539,-13.099
2020-03-20,Slovakia,-26.268,-11.168,22.514,-71.25,-62.76,-50.43
2020-03-20,Slovenia,-42.123,-17.534,25.027,-75.822,-58.333,-54.755
2020-03-20,South Africa,-1.223,-13.473,8.933,-14.811,-19.456,-15.061
2020-03-20,South Korea,-4.797,7.418,8.377,-22.677,-19.59,-5.936
2020-03-20,Spain,-44.191,-78.399,31.389,-87.19,-79.686,-67.261
2020-03-20,Sweden,-4.111,21.64,11.403,-23.31,-36.35,-26.884
2020-03-20,Tanzania,-0.923,-3.246,3.321,-10.047,-1.132,-9.509
2020-03-20,Thailand,-5.243,-22.79,8.851,-19.207,-29.203,-14.165
2020-03-20,Turkey,-5.726,-27.546,14.917,-44.503,-40.781,-28.29
2020-03-20,United Kingdom,14.024,4.97,12.365,-27.096,-38.925,-28.181
2020-03-20,United States,5.271,-1.273,15.664,-30.752,-36.395,-34.548
2020-03-20,Uruguay,-22.242,-64.041,17.577,-55.262,-47.564,-27.682
2020-03-20,Zambia,-2.424,-1.491,2.008,-3.595,-4.752,5.245
2020-03-21,Aruba,-17.254,-48.614,22.038,-60.332,-51.912,-40.616
2020-03-21,Australia,13.518,-10.161,6.4,-15.012,-26.355,-3.296
2020-03-21,Belarus,7.241,5.991,1.377,-7.912,-9.448,-0.33
2020-03-21,Belgium,-34.218,-37.421,24.211,-82.163,-68.238,-55.118
2020-03-21,Bosnia and Herzegovina,-28.433,-12.501,12.673,-66.924,-52.494,-42.884
2020-03-21,Brazil,-12.464,-59.354,15.209,-56.724,-46.335,-27.268
2020-03-21,Bulgaria,-30.992,-37.224,14.3,-62.502,-52.681,-35.547
2020-03-21,Cambodia,-17.134,-25.091,10.143,-31.308,-43.401,-14.403
2020-03-21,Canada,-10.686,5.274,15.744,-46.965,-51.016,-37.702
2020-03-21,Chile,-30.037,-61.96,22.275,-60.888,-49.552,-31.986
2020-03-21,Colombia,-46.983,-67.324,28.621,-75.576,-72.292,-59.948
2020-03-21,Croatia,-27.497,-17.984,14.546,-70.616,-59.576,-42.04
2020-03-21,Czechia,-20.751,-50.805,17.649,-74.776,-63.981,-36.137
2020-03-21,Denmark,-21.223,78.056,14.36,-46.144,-57.082,-38.95
2020-03-21,Ecuador,-62.66,-78.908,34.244,-84.121,-82.419,-71.478
2020-03-21,France,-51.713,-73.607,27.941,-86.324,-81.433,-62.784
2020-03-21,Gabon,-14.313,-20.349,12.286,-27.799,-35.708,-15.526
2020-03-21,Germany,-18.264,-25.262,14.221,-62.606,-56.901,-32.367
2020-03-21,Greece,-11.504,-31.14,19.201,-70.292,-60.748,-46.435
2020-03-21,Guatemala,-36.644,-50.44,24.065,-64.852,-72.552,-45.558
2020-03-21,Honduras,-71.05,-63.173,28.706,-85.718,-80.32,-68.812
2020-03-21,Hungary,-22.839,-31.883,13.395,-52.692,-46.669,-30.177
2020-03-21,Indonesia,-6.345,-27.645,9.214,-22.278,-33.168,-12.533
2020-03-21,Iraq,-45.316,-44.961,16.033,-66.149,-60.82,-42.378
2020-03-21,Italy,-53.264,-82.763,28.268,-84.947,-80.022,-62.865
2020-03-21,Japan,5.141,35.145,8.529,-1.86,-20.938,-25.87
2020-03-21,Kenya,-8.23,-13.485,9.082,-17.493,-11.171,-9.921
2020-03-21,Laos,-3.907,-10.443,5.095,-17.794,-15.064,2.957
2020-03-21,Latvia,-13.263,13.177,10.399,-37.293,-34.175,-25.742
2020-03-21,Lithuania,-21.409,7.156,15.423,-66.473,-53.361,-40.311
2020-03-21,Luxembourg,-44.018,-60.268,34.735,-84.896,-70.904,-65.309
2020-03-21,Malta,-25.306,-58.308,22.723,-69.698,-55.717,-44.67
2020-03-21,Mexico,-6.082,-29.011,9.111,-28.593,-28.023,-9.826
2020-03-21,Mozambique,7.977,-8.867,-0.149,-4.761,-6.548,8.971
2020-03-21,Netherlands,-7.525,15.264,14.137,-48.398,-55.841,-32.323
2020-03-21,New Zealand,7.874,-37.584,6.978,-15.85,-27.865,2.927
2020-03-21,North Macedonia,-24.053,-25.313,14.67,-62.276,-55.312,-36.168
2020-03-21,Norway,-12.331,62.771,13.49,-49.676,-46.171,-40.115
2020-03-21,Papua New Guinea,8.412,-10.899,13.207,-5.249,-9.654,13.34
2020-03-21,Poland,-32.173,-39.859,15.846,-62.515,-59.344,-31.176
2020-03-21,Qatar,-23.644,-29.72,15.594,-49.327,-46.206,-19.944
2020-03-21,Romania,-21.253,-26.16,8.736,-52.602,-43.254,-21.762
2020-03-21,Singapore,-4.268,-11.998,11.988,-12.872,-22.836,-5.742
2020-03-21,Slovakia,-33.658,-47.261,18.66,-78.329,-67.716,-44.262
2020-03-21,Slovenia,-52.104,-36.433,19.513,-79.722,-53.622,-48.619
2020-03-21,South Africa,-3.997,-19.169,8.602,-20.391,-24.066,-16.93
2020-03-21,South Korea,2.114,29.439,7.653,-20.902,-17.813,-5.532
2020-03-21,Spain,-51.539,-83.902,27.476,-90.194,-82.575,-63.684
2020-03-21,Sweden,-5.035,47.144,7.828,-25.422,-30.617,-17.981
2020-03-21,Tanzania,-4.253,-6.252,3.701,-13.687,-5.174,-6.923
2020-03-21,Thailand,-4.232,-31.155,8.419,-23.851,-32.583,-7.217
2020-03-21,Turkey,-10.027,-30.232,15.083,-51.129,-45.603,-27.105
2020-03-21,United Kingdom,3.118,3.539,11.335,-41.217,-43.848,-26.592
2020-03-21,United States,-0.199,-3.175,13.085,-36.812,-36.366,-27.947
2020-03-21,Uruguay,-28.453,-66.649,18.04,-60.839,-54.663,-27.492
2020-03-21,Zambia,-5.42,-2.555,3.907,-5.68,-8.767,4.47
2020-03-22,Aruba,-30.689,-51.861,21.731,-67.033,-59.409,-44.368
2020-03-22,Australia,10.333,-10.784,6.559,-17.738,-31.916,-9.22
2020-03-22,Belarus,1.302,-6.62,1.893,-14.065,-15.966,0.571
2020-03-22,Belgium,-42.026,-24.558,17.528,-80.442,-64.752,-49.475
2020-03-22,Bosnia and Herzegovina,-38.084,-34.778,14.35,-74.587,-63.624,-49.403
2020-03-22,Brazil,-27.862,-71.746,16.861,-69.02,-56.722,-33.42
2020-03-22,Bulgaria,-37.646,-46.337,12.462,-69.47,-58.561,-33.385
2020-03-22,Cambodia,-21.175,-27.574,10.167,-34.784,-47.298,-11.098
2020-03-22,Canada,-18.148,3.416,12.186,-50.371,-52.664,-34.485
2020-03-22,Chile,-41.235,-69.589,22.283,-68.881,-55.51,-35.941
2020-03-22,Colombia,-61.14,-77.506,26.78,-84.494,-77.605,-58.86
2020-03-22,Croatia,-42.031,-45.89,11.903,-76.982,-58.189,-43.494
2020-03-22,Czechia,-27.059,-45.506,13.522,-76.811,-64.725,-32.594
2020-03-22,Denmark,-23.747,60.989,9.902,-41.291,-57.986,-29.083
2020-03-22,Ecuador,-62.212,-78.872,26.974,-83.576,-80.94,-62.547
2020-03-22,France,-60.232,-78.604,20.275,-86.788,-83.087,-56.484
2020-03-22,Gabon,-23.711,-29.327,14.298,-38.184,-47.042,-19.098
2020-03-22,Germany,-31.81,-9.028,11.005,-69.934,-58.032,-33.428
2020-03-22,Greece,32.649,-40.382,16.634,-72.11,-62.536,-42.718
2020-03-22,Guatemala,-46.55,-58.759,22.565,-72.849,-74.836,-47.558
2020-03-22,Honduras,-72.499,-63.191,22.651,-85.081,-79.818,-58.193
2020-03-22,Hungary,-33.167,-47.984,11.103,-61.217,-51.859,-28.29
2020-03-22,Indonesia,-11.984,-35.903,9.861,-29.267,-39.35,-8.998
2020-03-22,Iraq,-42.821,-46.997,19,-65.711,-63.207,-54.677
2020-03-22,Italy,-74.044,-89.276,25.122,-92.069,-84.785,-63.302
2020-03-22,Japan,2.251,23.897,3.026,-7.955,-16.687,-4.695
2020-03-22,Kenya,-13.436,-12.131,9.251,-21.836,-16.292,-8.853
2020-03-22,Laos,-8.36,-13.035,5.426,-22.328,-23.226,1.982
2020-03-22,Latvia,-10.154,34.733,5.972,-36.009,-31.797,-20.216
2020-03-22,Lithuania,-26.534,6.593,11.047,-67.687,-54.979,-32.855
2020-03-22,Luxembourg,-57.089,-45.383,28.618,-86.585,-69.375,-59.853
2020-03-22,Malta,-36.34,-67.454,20.622,-77.835,-63.211,-45.036
2020-03-22,Mexico,-11.186,-35.379,8.432,-34.942,-31.696,-10.527
2020-03-22,Mozambique,2.058,-15.049,3.572,-12.388,-12.612,0.467
2020-03-22,Netherlands,-14.516,16.719,10.543,-55.875,-56.802,-31.372
2020-03-22,New Zealand,-0.344,-37.159,7.934,-22.247,-34.773,-4.986
2020-03-22,North Macedonia,-27.679,-38.331,14.387,-68.697,-61.275,-40.422
2020-03-22,Norway,-25.597,22.706,11.249,-60.534,-51.976,-34.632
2020-03-22,Papua New Guinea,12.984,-12.796,12.679,-5.262,-14.545,13.847
2020-03-22,Poland,-46.934,-45.601,13.066,-71.842,-63.812,-31.877
2020-03-22,Qatar,-23.779,-30.841,18.403,-47.374,-46.145,-23.534
2020-03-22,Romania,-22.509,-42.199,9.691,-59.796,-50.811,-25.22
2020-03-22,Singapore,-6.462,-16.898,11.148,-16.859,-28.159,-6.811
2020-03-22,Slovakia,-39.563,-56.724,13.853,-79.988,-69.34,-40.414
2020-03-22,Slovenia,-77.387,-53.567,15.57,-86.595,-59.69,-47.622
2020-03-22,South Africa,-8.916,-22.589,8.569,-28.235,-32.453,-13.134
2020-03-22,South Korea,-4.265,45.269,6.885,-20.179,-17.491,-10.135
2020-03-22,Spain,-67.254,-88.191,23.483,-92.886,-86.159,-64.425
2020-03-22,Sweden,-7.503,54.664,5.233,-26.37,-31.48,-15.082
2020-03-22,Tanzania,-8.7,-9.315,4.11,-17.302,-9.323,-8.865
2020-03-22,Thailand,-8.111,-34.773,8.748,-32.003,-38.104,-8.826
2020-03-22,Turkey,-16.956,-32.27,13.686,-60.214,-52.205,-32.08
2020-03-22,United Kingdom,-8.28,13.156,9.484,-54.002,-46.238,-29.075
2020-03-22,United States,-9.194,-9.476,11.021,-42.198,-40.881,-29.288
2020-03-22,Uruguay,-38.18,-74.215,19.907,-70.164,-64.874,-31.034
2020-03-22,Zambia,-7.939,-6.451,5.527,-10.4,-13.572,2.191
2020-03-23,Aruba,-24.357,-49.324,24.589,-58.071,-60.39,-47.393
2020-03-23,Australia,14.99,-20.252,7.473,-17.782,-35.562,-7.829
2020-03-23,Belarus,1.834,-1.412,2.796,-11.011,-11.707,-0.917
2020-03-23,Belgium,-31.107,-19.115,22.754,-76.028,-67.709,-57.653
2020-03-23,Bosnia and Herzegovina,-36.934,-43.26,18.551,-72.882,-65.697,-49.235
2020-03-23,Brazil,-28.118,-65.779,19.012,-68.027,-58.641,-39.96
2020-03-23,Bulgaria,-37.873,-52.774,18.217,-67.265,-62.111,-42.677
2020-03-23,Cambodia,-21.316,-26.806,10.924,-35.068,-48.16,-14.897
2020-03-23,Canada,-15.704,-16.105,16.861,-47.786,-59.61,-44.091
2020-03-23,Chile,-40.043,-64.665,23.695,-65.602,-56.732,-39.616
2020-03-23,Colombia,-64.043,-76.718,33.157,-84.999,-81.429,-73.35
2020-03-23,Croatia,-42.147,-53.352,18.001,-75.25,-68.032,-52.503
2020-03-23,Czechia,-24.22,-29.996,17.536,-69.189,-61.353,-39.331
2020-03-23,Denmark,-21.652,53.192,15.194,-36.489,-60.015,-43.546
2020-03-23,Ecuador,-62.877,-77.876,33.089,-82.689,-81.75,-73.518
2020-03-23,France,-47.931,-70.014,27.084,-83.255,-82.502,-65.909
2020-03-23,Gabon,-26.98,-27.083,16.482,-37.749,-45.451,-23.172
2020-03-23,Germany,-22.125,-3.175,13.876,-61.715,-56.619,-38.668
2020-03-23,Greece,1.276,-54.254,21.389,-75.147,-69.873,-50.877
2020-03-23,Guatemala,-48.026,-56.78,28.095,-71.374,-76.158,-55
2020-03-23,Honduras,-66.887,-58.994,26.37,-82.893,-76.757,-65.955
2020-03-23,Hungary,-30.093,-48.968,17.335,-58.204,-56.5,-38.943
2020-03-23,Indonesia,-13.061,-29.824,12.036,-28.645,-41.651,-20.112
2020-03-23,Iraq,-41.663,-46.315,19.53,-66.039,-63.186,-56.521
2020-03-23,Italy,-58.408,-84.511,29.016,-85.007,-82.966,-66.497
2020-03-23,Japan,0.637,13.332,3.073,-5.379,-14.401,-3.261
2020-03-23,Kenya,-13.045,-16.495,12.587,-23.494,-19.368,-18.309
2020-03-23,Laos,-8.744,-8.717,5.661,-21.078,-23.215,-5.442
2020-03-23,Latvia,-14.571,22.041,11.154,-34.129,-37.168,-31.344
2020-03-23,Lithuania,-23.537,19.11,16.312,-63.674,-54.73,-42.23
2020-03-23,Luxembourg,-43.333,-43.601,34.789,-82.253,-72.155,-68.114
2020-03-23,Malta,-30.417,-55.024,22.457,-70.021,-56.779,-49.46
2020-03-23,Mexico,-13.529,-32.281,10.883,-33.017,-35.647,-21.777
2020-03-23,Mozambique,-1.2,-15.94,4.017,-12.357,-14.12,4.915
2020-03-23,Netherlands,-11.452,7.401,15.168,-45.051,-62.463,-43.038
2020-03-23,New Zealand,15.176,-44.492,7.086,-17.31,-35.366,0.745
2020-03-23,North Macedonia,-30.142,-50.263,19.16,-68.016,-64.356,-43.392
2020-03-23,Norway,-19.396,-3.229,16.795,-49.311,-57.423,-44.66
2020-03-23,Papua New Guinea,21.42,-9.489,NA,-5.658,-4.861,8.746
2020-03-23,Poland,-35.953,-39.498,16.135,-60.638,-60.941,-38.176
2020-03-23,Qatar,-24.53,-35.962,19.959,-48.394,-47.959,-26.901
2020-03-23,Romania,-32.279,-52.07,15.782,-62.883,-58.916,-38.244
2020-03-23,Singapore,-3.969,-20.794,12.103,-16.422,-25.775,-10.53
2020-03-23,Slovakia,-30.255,-44.627,18.405,-72.594,-66.738,-46.409
2020-03-23,Slovenia,-56.538,-50.345,21.965,-79.563,-65.772,-53.757
2020-03-23,South Africa,-5.731,-18.056,10.357,-24.173,-34.466,-18.071
2020-03-23,South Korea,1.527,47.939,6.762,-16.364,-14.696,-7.681
2020-03-23,Spain,-54.992,-81.921,25.991,-88.217,-83.176,-65.194
2020-03-23,Sweden,-8.442,25.777,8.785,-25.408,-36.523,-22.857
2020-03-23,Tanzania,-5.748,-7.159,4.707,-15.438,-7.517,-10.799
2020-03-23,Thailand,-10.444,-30.902,10.18,-33.133,-39.504,-16.464
2020-03-23,Turkey,-14.816,-32.192,15.159,-55.187,-50.416,-36.895
2020-03-23,United Kingdom,-10.031,7.777,14.27,-49.478,-50.471,-39.669
2020-03-23,United States,-11.346,-18.934,14.752,-39.735,-46.026,-37.728
2020-03-23,Uruguay,-34.077,-71.298,19.439,-63.275,-57.883,-33.441
2020-03-23,Zambia,-6.751,-5.17,5.203,-9.422,-13.091,-0.641
2020-03-24,Aruba,-20.554,-49.246,25.383,-54.781,-58.013,-50.077
2020-03-24,Australia,8.713,-28.866,10.723,-24.718,-41.67,-13.992
2020-03-24,Belarus,4.72,5.596,3.101,-6.345,-7.479,-2.004
2020-03-24,Belgium,-22.429,-11.692,27.003,-73.931,-69.347,-65.364
2020-03-24,Bosnia and Herzegovina,-37.96,-44.133,21.298,-71.69,-66.57,-51.017
2020-03-24,Brazil,-30.558,-61.728,21.281,-68.721,-61.084,-47.716
2020-03-24,Bulgaria,-38.273,-57.938,22.852,-66.288,-64.019,-50.013
2020-03-24,Cambodia,-21.32,-27.144,11.097,-35.188,-49.242,-19.176
2020-03-24,Canada,-14.791,-15.114,21.152,-47.806,-63.855,-53.007
2020-03-24,Chile,-37.89,-60.775,24.674,-63.158,-56.665,-42.477
2020-03-24,Colombia,-49.537,-66.046,31.307,-76.184,-72.31,-68.65
2020-03-24,Croatia,-45.556,-56.629,25.115,-77.111,-79.798,-61.254
2020-03-24,Czechia,-20.697,-19.882,20.976,-64.074,-59.069,-44.572
2020-03-24,Denmark,-18.94,59.395,18.965,-36.024,-60.002,-55.273
2020-03-24,Ecuador,-63.485,-77.744,37.552,-82.635,-82.579,-81.793
2020-03-24,France,-43.824,-64.832,33.203,-82.078,-82.071,-73.621
2020-03-24,Gabon,-26.505,-22.135,17.112,-36.739,-42.484,-26.779
2020-03-24,Germany,-17.401,4.299,17.467,-58.614,-56.234,-42.158
2020-03-24,Greece,-21.81,-60.315,24.911,-76.463,-73.741,-58.98
2020-03-24,Guatemala,-46.52,-53.337,30.873,-68.287,-76.168,-59.807
2020-03-24,Honduras,-65.504,-57.85,29.42,-82.388,-76.462,-73.032
2020-03-24,Hungary,-25.445,-41.617,21.613,-54.102,-57.035,-46.917
2020-03-24,Indonesia,-11.464,-25.848,13.3,-28.93,-41.808,-32.193
2020-03-24,Iraq,-42.365,-45.347,19.805,-66.257,-62.01,-56.14
2020-03-24,Italy,-47.373,-80.355,32.255,-81.062,-80.784,-68.852
2020-03-24,Japan,2.462,13.619,3.555,-1.052,-13.179,-3.957
2020-03-24,Kenya,-13.623,-22.158,15.819,-26.305,-21.248,-28.078
2020-03-24,Laos,-7.216,-5.562,5.967,-22.541,-23.746,-11.311
2020-03-24,Latvia,-15.432,15.599,15.184,-33.813,-39.385,-39.964
2020-03-24,Lithuania,-22.388,27.532,20.727,-62.501,-54.923,-51.64
2020-03-24,Luxembourg,-37.417,-44.692,34.827,-80.507,-73.586,-75.751
2020-03-24,Malta,-27.938,-50.881,24.48,-64.824,-52.741,-52.317
2020-03-24,Mexico,-15,-32.123,13.59,-33.423,-39.602,-32.149
2020-03-24,Mozambique,-4.652,-15.442,5.033,-13.752,-14.799,3.363
2020-03-24,Netherlands,-8.995,17.672,19.261,-40.871,-65.037,-51.087
2020-03-24,New Zealand,19.315,-51.309,12.252,-17.077,-43.96,-17.853
2020-03-24,North Macedonia,-30.661,-48.897,22.442,-65.882,-64.395,-49.164
2020-03-24,Norway,-13.877,-5.604,20.034,-43.734,-58.426,-52.359
2020-03-24,Papua New Guinea,2.848,-10.529,NA,-18.587,-20.908,-7.86
2020-03-24,Poland,-22.889,-31.394,18.995,-52.494,-58.688,-41.678
2020-03-24,Qatar,-23.623,-36.501,20.225,-48.834,-48.131,-28.192
2020-03-24,Romania,-33.331,-50.149,19.119,-62.737,-60.619,-48.557
2020-03-24,Singapore,1.258,-14.649,12.383,-13.993,-23.568,-12.294
2020-03-24,Slovakia,-25.547,-31.317,21.606,-69.044,-63.958,-50.596
2020-03-24,Slovenia,-44.518,-52.4,27.218,-76.781,-67.789,-57.636
2020-03-24,South Africa,8.539,-15.474,9.896,-12.556,-29.85,-21.74
2020-03-24,South Korea,2.039,43.023,6.025,-15.645,-13.383,-5.772
2020-03-24,Spain,-49.256,-78.057,28.777,-86.019,-81.155,-66.178
2020-03-24,Sweden,-7.494,17.252,11.199,-24.985,-37.586,-27.56
2020-03-24,Tanzania,-2.702,-5.315,4.728,-12.668,-6.226,-11.835
2020-03-24,Thailand,-8.825,-30.655,11.474,-33.625,-41.064,-21.969
2020-03-24,Turkey,-18.44,-36.009,17.451,-55.317,-52.187,-40.753
2020-03-24,United Kingdom,-17.7,-7.893,21.426,-59.281,-59.284,-52.918
2020-03-24,United States,-11.364,-14.18,18.245,-38.542,-46.482,-43.395
2020-03-24,Uruguay,-35.538,-68.385,19.199,-60.701,-55.241,-36.122
2020-03-24,Zambia,-3.179,-5.302,5.031,-6.309,-10.256,-2.92
